symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,RR,PnL,confidence,entry_type,regime,ADX
SUIUSDT,2024-11-12 23:00:00,2024-11-13 01:00:00,2.8525,3.0526,2.6986,1.3001949317738775,287.6655044615484,5.0,zone,TREND,35.2188
AAVEUSDT,2024-11-13 15:00:00,2024-11-13 19:00:00,181.81,177.0086,177.0086,-1.0,-290.3983986343691,4.0,zone,TREND,39.2085
AXLUSDT,2024-11-14 23:00:00,2024-11-15 02:00:00,0.6889,0.6717,0.786,0.17713697219361463,26.029992839736455,3.0,momentum,TREND,39.4986
HBARUSDT,2024-11-15 03:00:00,2024-11-15 04:00:00,0.0524,0.06491,0.0496,4.4678571428571345,18.948561436399338,3.5,zone,TREND,31.9201
HBARUSDT,2024-11-15 06:00:00,2024-11-15 15:00:00,0.0529,0.0674,0.05,5.0,21.976498764418725,4.5,momentum,TREND,38.9859
HBARUSDT,2024-11-15 07:00:00,2024-11-15 15:00:00,0.06977,0.0674,0.05,-0.4876543209876534,-3.5920208325291254,4.5,momentum,TREND,38.9859
HBARUSDT,2024-11-15 08:00:00,2024-11-15 15:00:00,0.06756,0.0674,0.05,-0.06037735849056359,-0.24249929671081744,4.5,momentum,TREND,38.9859
XRPUSDT,2024-11-15 18:30:00,2024-11-16 21:00:00,0.8778,1.137,0.5745,0.8545994065281898,129.60236752873462,3.5,zone,TREND,37.9774
XRPUSDT,2024-11-16 14:00:00,2024-11-17 04:00:00,1.1944,1.0155,0.5745,-1.0,-89.451634069794,3.5,zone,TREND,37.9774
WIFUSDT,2024-11-17 08:15:00,2024-11-17 18:00:00,3.8542,3.7453,3.4787,-0.29001331557922816,-44.039543979003895,3.5,zone,TREND,35.1587
HBARUSDT,2024-11-18 01:00:00,2024-11-18 18:00:00,0.0682,0.12793,0.0531,3.9556291390728484,90.57058578993652,4.0,momentum,TREND,38.4869
HBARUSDT,2024-11-18 02:00:00,2024-11-18 18:00:00,0.10752,0.12793,0.0531,1.0108964834076268,30.948361894736365,4.0,momentum,TREND,38.4869
HBARUSDT,2024-11-18 03:00:00,2024-11-18 18:00:00,0.11433,0.12793,0.0531,0.8389882788402212,20.622132374738584,4.0,momentum,TREND,38.4869
ADAUSDT,2024-11-20 09:00:00,2024-11-20 11:00:00,0.5926,0.8292,0.542,4.675889328063244,360.4459789670406,3.0,momentum,TREND,31.1237
ADAUSDT,2024-11-20 10:00:00,2024-11-28 18:00:00,0.8388,1.0039,0.542,1.7489406779661012,251.51999631216572,3.0,momentum,TREND,31.1237
BTCUSDT,2024-11-21 00:00:00,2024-11-21 08:00:00,94420.0,96848.5,87768.1,0.3650836603075816,56.27628140034718,3.5,momentum,TREND,36.248
BTCUSDT,2024-11-21 10:30:00,2024-11-21 14:00:00,97661.6,96848.5,90549.6071,-0.11432801064804275,-17.655405211767214,3.0,momentum,TREND,36.8014
UNIUSDT,2024-11-21 23:00:00,2024-11-22 10:00:00,9.0921,9.306,8.7963,0.7231237322515178,111.60645834699177,3.0,momentum,TREND,33.6461
UNIUSDT,2024-11-22 02:00:00,2024-11-22 10:00:00,9.342,9.306,8.7963,-0.12587412587413005,-18.78369565447348,3.0,momentum,TREND,33.6461
AVAXUSDT,2024-11-22 11:30:00,2024-11-23 06:00:00,37.515,43.725,33.095,1.4049773755656105,217.49538674183307,3.5,zone,TREND,31.9531
HBARUSDT,2024-11-22 20:00:00,2024-11-23 00:00:00,0.0881,0.14639999999999997,0.0828,10.999999999999998,90.25042870846374,3.5,zone,TREND,35.541
AVAXUSDT,2024-11-23 00:00:00,2024-11-30 20:00:00,43.315,45.82,33.095,0.3320079522862829,87.73364634272018,3.5,zone,TREND,31.9531
ENAUSDT,2024-11-23 07:00:00,2024-11-23 12:00:00,0.5991,0.6381,0.5733,1.5116279069767493,60.9734614521365,4.0,momentum,TREND,32.5184
ARBUSDT,2024-11-23 12:00:00,2024-11-23 16:00:00,0.7027,0.8557,0.6653,4.090909090909093,239.6700265231057,3.5,zone,TREND,38.2948
AXSUSDT,2024-11-24 00:00:00,2024-11-24 06:00:00,5.905,8.252,5.537,6.377717391304343,1006.6935203971991,3.5,momentum,TREND,36.0725
ENAUSDT,2024-11-25 00:00:00,2024-11-25 01:00:00,0.6537,0.6738,0.6323,0.9392523364485995,32.738657672592325,4.0,momentum,TREND,34.9127
APTUSDT,2024-11-25 09:00:00,2024-11-25 13:00:00,11.7745,12.532,11.366,1.8543451652386784,302.3372332686823,3.0,zone,TREND,32.2416
ETHUSDT,2024-11-25 15:30:00,2024-11-25 16:00:00,3469.69,3462.73,3061.37,-0.017045454545454627,-5.609804773234134,4.5,zone,TREND,36.2396
ETHUSDT,2024-11-25 16:30:00,2024-11-25 17:00:00,3474.48,3462.73,3072.6,-0.029237583358216374,-4.810349198295331,3.5,zone,TREND,37.0908
LTCUSDT,2024-11-27 08:00:00,2024-11-27 23:00:00,90.4453,97.15,88.06,2.8108414035970317,462.38951766487025,3.5,zone,TREND,39.7904
FILUSDT,2024-11-27 23:00:00,2024-11-28 03:00:00,5.789,5.709,4.507,-0.062402496099844044,-10.409617483099364,3.0,momentum,TREND,34.86
AXLUSDT,2024-11-28 22:00:00,2024-11-29 03:00:00,0.8064,0.9163,0.7715,3.1489971346704833,184.65361959483292,3.5,zone,TREND,33.2674
AXLUSDT,2024-11-28 23:00:00,2024-11-29 03:00:00,0.954,0.9163,0.7715,-1.0,-63.343416366926235,3.5,zone,TREND,33.2674
NEARUSDT,2024-11-29 08:00:00,2024-11-29 12:00:00,6.528,6.921,6.019,0.7721021611001986,130.19667125587887,3.5,momentum,TREND,35.123
AXLUSDT,2024-11-29 08:00:00,2024-11-29 23:00:00,0.8454,0.9673,0.8079,3.250666666666659,205.55536593080458,3.5,zone,TREND,38.1302
AXSUSDT,2024-11-29 08:00:00,2024-11-29 09:00:00,7.055,7.814,6.649,1.86945812807882,315.23966333844027,3.5,zone,TREND,34.8631
AXLUSDT,2024-11-29 12:00:00,2024-12-07 17:00:00,0.9371,1.0279,0.8079,3.6175298804780858,153.11261055387246,3.5,zone,TREND,38.1302
VIRTUALUSDT,2024-11-30 00:30:00,2024-11-30 08:00:00,1.3986,1.5143,1.2546,0.8034722222222209,138.10175492192434,3.5,momentum,TREND,30.1471
AAVEUSDT,2024-11-30 12:00:00,2024-12-01 02:00:00,172.25,207.75,166.03,5.707395498392284,984.9348886774357,3.5,zone,TREND,35.412
AAVEUSDT,2024-11-30 20:00:00,2024-12-01 02:00:00,210.91,207.75,166.03,-0.37753882915173176,-87.67307741466742,3.5,zone,TREND,35.412
APTUSDT,2024-12-01 21:00:00,2024-12-02 03:00:00,12.9745,13.0595,11.7835,0.07136859781695971,12.667688286807792,3.5,momentum,TREND,33.4193
OPUSDT,2024-12-02 21:00:00,2024-12-03 05:00:00,2.4326,2.5642,2.3601,1.8151724137931111,233.66896800608208,5.0,momentum,TREND,31.4197
OPUSDT,2024-12-02 22:00:00,2024-12-03 13:00:00,2.5254,2.4326,2.3601,-0.6512280701754383,-164.77568564562606,5.0,momentum,TREND,31.4197
FILUSDT,2024-12-03 08:30:00,2024-12-03 10:00:00,7.294,7.213,5.354,-0.04175257731958739,-7.462369291143263,3.5,zone,TREND,35.0252
AXSUSDT,2024-12-04 03:00:00,2024-12-04 16:00:00,7.6552,9.781,7.332,6.577351485148519,1169.8948332538196,3.5,zone,TREND,35.3459
FILUSDT,2024-12-04 03:15:00,2024-12-04 16:00:00,7.641,7.987,5.517,0.1629001883239172,28.974593966361777,3.5,zone,TREND,31.206
ENAUSDT,2024-12-05 06:00:00,2024-12-05 08:00:00,0.8348,0.944,0.7861,2.242299794661192,200.77676650132506,3.5,zone,TREND,31.5534
ENAUSDT,2024-12-05 07:00:00,2024-12-05 22:00:00,0.952,0.9083,0.7861,-1.0,-80.347478902087,3.5,zone,TREND,31.5534
ETHUSDT,2024-12-05 11:00:00,2024-12-05 15:00:00,3931.2,3904.76,3570.07,-0.07321463185002527,-13.534851589093542,3.5,zone,TREND,35.3859
TAOUSDT,2024-12-05 18:45:00,2024-12-05 22:00:00,703.7,655.31,583.7,-0.40325000000000083,-74.51967952528202,3.5,momentum,TREND,32.8867
TAOUSDT,2024-12-06 01:30:00,2024-12-06 06:00:00,728.76,725.45,583.7,-0.022818144216186036,-4.199072059757915,3.0,momentum,TREND,37.2806
ENAUSDT,2024-12-06 11:00:00,2024-12-06 13:00:00,0.951,1.0112,0.8539,0.6199794026776536,110.76943649674776,3.5,zone,TREND,39.9463
HBARUSDT,2024-12-06 22:00:00,2024-12-07 03:00:00,0.1956,0.34524,0.1813,10.464335664335659,276.1699476443553,4.0,momentum,TREND,30.605
HBARUSDT,2024-12-06 23:00:00,2024-12-07 03:00:00,0.36794,0.34524,0.1813,-0.7736877982276775,-41.894264979463145,4.0,momentum,TREND,30.605
XRPUSDT,2024-12-07 16:30:00,2024-12-07 17:00:00,2.5367,2.5251,1.8822,-0.017723453017570747,-3.291734601856619,3.0,momentum,TREND,30.5628
VIRTUALUSDT,2024-12-11 15:30:00,2024-12-12 06:00:00,1.7482,1.884,1.4956,0.5376088677751384,100.25153625345555,3.0,momentum,TREND,39.6218
BNBUSDT,2024-12-13 12:00:00,2024-12-14 02:00:00,718.2,725.35,689.5429000000001,0.24950186864686247,93.30270774977299,4.0,momentum,TREND,38.5743
AXSUSDT,2024-12-14 17:00:00,2024-12-15 10:00:00,8.9315,7.567,9.509,2.3627705627705597,885.7766339779348,4.5,zone,TREND,36.9855
ADAUSDT,2024-12-14 17:00:00,2024-12-15 01:00:00,1.1449,1.062,1.1801,2.3551136363636425,155.39148005692627,3.5,zone,TREND,32.0014
OPUSDT,2024-12-14 17:00:00,2024-12-14 18:00:00,2.1851,2.2954,2.2954,-1.0,-206.7512696052953,4.0,momentum,TREND,34.3549
ADAUSDT,2024-12-14 18:00:00,2024-12-15 09:00:00,1.0528,1.0871,1.1801,-1.0,-64.29345917916251,3.5,zone,TREND,32.0014
AXSUSDT,2024-12-15 01:00:00,2024-12-15 12:00:00,7.571,7.636,9.509,-1.0,-42.19529586556696,4.5,zone,TREND,36.9855
AXSUSDT,2024-12-15 09:00:00,2024-12-15 12:00:00,7.555,7.636,9.509,-1.0,-52.5818302324757,4.5,zone,TREND,36.9855
SUIUSDT,2024-12-15 13:00:00,2024-12-15 14:00:00,4.7029,4.6406,4.6406,-1.0,-118.88161924920702,4.0,momentum,TREND,33.4183
VIRTUALUSDT,2024-12-15 23:00:00,2024-12-16 13:00:00,2.6694,2.8155,2.3275,0.4273179292190704,81.2873267885325,3.5,zone,TREND,38.5589
ENAUSDT,2024-12-16 01:00:00,2024-12-16 05:00:00,1.0292,1.2443,0.9456,2.5729665071770373,409.17786960559454,4.0,zone,TREND,33.5373
ENAUSDT,2024-12-16 02:00:00,2024-12-16 05:00:00,1.2915,1.2443,0.9456,-1.0,-89.78705460429619,4.0,zone,TREND,33.5373
AXLUSDT,2024-12-16 10:00:00,2024-12-16 16:00:00,0.8889,0.9547,0.9547,-1.0,-126.22003715768201,4.0,momentum,TREND,34.6114
1000PEPEUSDT,2024-12-17 16:00:00,2024-12-17 20:00:00,0.0232,0.022922,0.0244,0.23166666666666355,0.5326455011288359,5.0,zone,TREND,34.4143
DOGEUSDT,2024-12-18 04:00:00,2024-12-18 10:00:00,0.4055,0.38763,0.4189,1.3335820895522459,34.239235289879105,3.5,zone,TREND,38.4671
TAOUSDT,2024-12-18 04:45:00,2024-12-18 09:00:00,516.13,527.8,569.33,-0.21936090225563815,-84.05987180448733,4.0,momentum,TREND,34.4907
DOGEUSDT,2024-12-18 05:00:00,2024-12-26 13:00:00,0.38415,0.31611,0.4189,5.840343347639487,130.3658404657732,3.5,zone,TREND,38.4671
APTUSDT,2024-12-18 20:00:00,2024-12-19 03:00:00,13.2507,12.0095,13.7515,2.4784345047923346,474.2550380285935,3.0,momentum,TREND,30.8646
APTUSDT,2024-12-18 21:00:00,2024-12-19 03:00:00,12.076,12.0095,13.7515,0.09216909216909416,25.40924913704647,3.0,momentum,TREND,30.8646
HBARUSDT,2024-12-19 10:00:00,2024-12-19 11:00:00,0.3129,0.301,0.301,-1.0,-23.06826693014301,3.0,momentum,TREND,30.1022
NEARUSDT,2024-12-19 17:00:00,2024-12-19 21:00:00,6.844,5.331500000000008,6.9815,11.0,2131.0920539875196,3.5,zone,TREND,36.5529
NEARUSDT,2024-12-19 18:00:00,2024-12-19 21:00:00,5.196,5.331500000000008,6.9815,-1.0,-190.91766830765508,3.5,zone,TREND,36.5529
1000PEPEUSDT,2024-12-19 23:00:00,2024-12-20 02:00:00,0.0237,0.017588,0.0245,7.639999999999979,12.43403968678351,3.5,zone,TREND,34.1741
AXSUSDT,2024-12-19 23:00:00,2024-12-20 02:00:00,7.8864,6.2,8.0901,8.278841433480627,1684.2186345629223,3.5,zone,TREND,33.4973
LTCUSDT,2024-12-19 23:00:00,2024-12-20 02:00:00,121.94,101.13,125.2786,6.233151620439707,1268.050631909134,3.5,zone,TREND,36.4313
NEARUSDT,2024-12-19 23:00:00,2024-12-20 02:00:00,6.574,5.316,6.941,3.4277929155313354,697.3382387073295,3.5,momentum,TREND,37.7295
SOLUSDT,2024-12-19 23:00:00,2024-12-20 02:00:00,226.9219,196.28,231.8869,6.1715810674723,1255.5249332976493,3.5,zone,TREND,37.3054
DOTUSDT,2024-12-19 23:30:00,2024-12-20 13:00:00,7.008,6.503,9.102,0.24116523400191014,49.06181431040876,3.5,momentum,TREND,32.9055
UNIUSDT,2024-12-21 16:00:00,2024-12-21 20:00:00,16.543,13.502,17.471,3.2769396551724093,748.0258834356093,3.5,zone,TREND,38.0732
UNIUSDT,2024-12-21 17:00:00,2024-12-21 20:00:00,13.438,13.502,17.471,-0.11072664359861613,-15.742734804300907,3.5,zone,TREND,38.0732
LTCUSDT,2024-12-21 21:00:00,2024-12-21 22:00:00,119.76,101.12,122.49,6.827838827838853,1583.5879678970343,3.5,zone,TREND,34.225
BCHUSDT,2024-12-21 21:00:00,2024-12-22 04:00:00,534.3,456.8,546.1,6.567796610169449,1523.2760980023443,3.5,zone,TREND,30.7572
ADAUSDT,2024-12-21 21:00:00,2024-12-22 08:00:00,1.0595,0.9053,1.0988,3.9236641221374184,357.6377105653117,3.5,zone,TREND,38.3969
FILUSDT,2024-12-21 21:30:00,2024-12-22 04:00:00,4.908,4.932,6.76,-0.01295896328293738,-3.0055862255574946,3.5,zone,TREND,37.8108
ADAUSDT,2024-12-22 04:00:00,2024-12-22 08:00:00,0.8815,0.9053,1.0988,-1.0,-55.1995947565138,3.5,zone,TREND,38.3969
SOLUSDT,2024-12-22 14:00:00,2024-12-22 23:00:00,214.29,181.46,217.21,11.24315068493144,2799.1235025896017,3.0,momentum,TREND,34.4907
SOLUSDT,2024-12-22 15:00:00,2024-12-23 03:00:00,181.77,185.08999999999983,217.21,-1.0,-283.0670127504412,3.0,momentum,TREND,34.4907
AVAXUSDT,2024-12-23 07:45:00,2024-12-23 08:00:00,36.29,36.465,50.895,-0.011982197877439522,-3.133858012367245,3.0,momentum,TREND,31.7339
FILUSDT,2024-12-25 16:15:00,2024-12-26 00:00:00,5.272,5.3461,5.3461,-1.0,-193.79163040767048,3.0,momentum,TREND,31.0262
SUIUSDT,2024-12-26 09:00:00,2024-12-26 16:00:00,4.3462,4.2939,4.4491,0.5082604470359553,132.43143147520345,3.0,momentum,TREND,32.8904
OPUSDT,2024-12-26 09:00:00,2024-12-26 22:00:00,1.7622,1.7897,2.0119,-0.11013215859030877,-28.69583792841733,3.0,momentum,TREND,31.2443
SUIUSDT,2024-12-26 13:00:00,2024-12-26 16:00:00,4.2527,4.2939,4.4491,-1.0,-104.32456934566713,3.0,momentum,TREND,32.8904
VIRTUALUSDT,2024-12-27 06:30:00,2024-12-27 14:00:00,3.0955,3.38,2.874,1.2844243792325067,335.5007579094889,3.5,zone,TREND,36.3428
VIRTUALUSDT,2024-12-27 12:00:00,2025-01-04 15:00:00,3.4356,4.2455,2.874,2.086295723853684,955.0863403546399,3.5,zone,TREND,36.3428
AXLUSDT,2024-12-28 04:00:00,2024-12-28 09:00:00,0.7543,0.6998,0.8008,1.1720430107526885,143.2721050940861,3.5,momentum,TREND,35.0733
WIFUSDT,2024-12-28 04:15:00,2024-12-28 09:00:00,1.8088,1.8702,2.0089,-0.3068465767116445,-80.66523850713999,3.5,momentum,TREND,32.2146
AAVEUSDT,2024-12-28 19:00:00,2024-12-29 05:00:00,335.02,342.03,318.68,0.42900856793145664,112.91403868783809,3.0,momentum,TREND,39.9035
AAVEUSDT,2024-12-28 21:00:00,2024-12-29 05:00:00,354.97,342.03,318.68,-0.6032634032634046,-208.43190593732282,3.0,momentum,TREND,39.9035
APTUSDT,2024-12-29 17:00:00,2024-12-29 21:00:00,9.5075,8.9645,9.791,1.9153439153439185,1006.3984658503122,4.0,momentum,TREND,33.6465
APTUSDT,2024-12-29 18:00:00,2024-12-30 01:00:00,8.956,9.163,9.791,-1.0,-383.65466377719144,4.0,momentum,TREND,33.6465
UNIUSDT,2024-12-30 14:00:00,2024-12-30 17:00:00,14.2245,13.443,14.758,1.464854732895977,778.8156844931106,4.0,zone,TREND,31.4767
OPUSDT,2024-12-30 14:00:00,2024-12-30 18:00:00,1.8936,1.8532,1.9297,1.1191135734072013,107.39683924602511,3.0,momentum,TREND,32.3317
OPUSDT,2024-12-30 17:00:00,2024-12-30 18:00:00,1.8389,1.8575,1.9297,-1.0,-49.44507945485302,3.0,momentum,TREND,32.3317
UNIUSDT,2024-12-30 22:00:00,2024-12-31 02:00:00,14.034,13.343,14.465,1.6032482598607936,865.8104873892684,4.0,zone,TREND,30.4848
ETHUSDT,2024-12-30 22:30:00,2024-12-31 02:00:00,3357.85,3344.0,3547.26,0.07312179927142118,39.48834516213132,4.0,zone,TREND,37.5705
NEARUSDT,2024-12-31 03:00:00,2024-12-31 08:00:00,5.4201,5.019,5.645,1.783459315251222,979.2764362715885,4.5,zone,TREND,30.7768
NEARUSDT,2024-12-31 04:00:00,2025-01-01 18:00:00,4.932,5.178,5.645,-1.0,-600.6033490970098,4.5,zone,TREND,30.7768
HYPEUSDT,2024-12-31 19:30:00,2025-01-01 04:00:00,25.349,24.655,27.098,0.3967981703830758,110.88146884413754,3.5,zone,TREND,35.3009
HYPEUSDT,2025-01-02 16:30:00,2025-01-03 11:00:00,23.928,23.516,26.698,0.14873646209386376,82.39757996085604,4.0,zone,TREND,32.3382
NEARUSDT,2025-01-03 14:00:00,2025-01-04 08:00:00,5.448,5.78,5.175,1.216117216117213,337.3556009325306,3.5,momentum,TREND,35.3671
NEARUSDT,2025-01-03 15:00:00,2025-01-04 08:00:00,5.803,5.78,5.175,-0.06371191135733989,-23.371020546530428,3.5,momentum,TREND,35.3671
PENGUUSDT,2025-01-04 20:45:00,2025-01-05 02:00:00,0.0407,0.04054,0.0357,-0.0320000000000001,-0.4539987314843894,4.0,momentum,TREND,31.9882
SOLUSDT,2025-01-06 03:00:00,2025-01-07 01:00:00,198.32,217.37,192.87,3.4954128440367067,1983.625377378656,4.0,momentum,TREND,35.8502
SOLUSDT,2025-01-06 04:00:00,2025-01-07 01:00:00,215.73,217.37,192.87,0.424870466321249,170.76879889244216,4.0,momentum,TREND,35.8502
SOLUSDT,2025-01-06 05:00:00,2025-01-07 01:00:00,215.43,217.37,192.87,0.5449438202247181,202.00699381178927,4.0,momentum,TREND,35.8502
DOGEUSDT,2025-01-07 08:00:00,2025-01-07 11:00:00,0.3198,0.38874,0.3155,16.032558139534995,203.73765332798408,3.5,zone,TREND,34.5585
DOGEUSDT,2025-01-07 09:00:00,2025-01-07 11:00:00,0.39357,0.38874,0.3155,-1.0,-14.274047948566336,3.5,zone,TREND,34.5585
DOGEUSDT,2025-01-07 10:00:00,2025-01-07 11:00:00,0.39141,0.38874,0.3155,-1.0,-7.890622779021157,3.5,zone,TREND,34.5585
FARTCOINUSDT,2025-01-08 03:30:00,2025-01-08 08:00:00,1.0469,1.0574,1.25,-0.051698670605612757,-30.650777778914353,4.0,momentum,TREND,33.1671
PENGUUSDT,2025-01-08 17:45:00,2025-01-08 18:00:00,0.0341,0.03411,0.0378,-0.002702702702703529,-0.02962835540586978,4.0,momentum,TREND,33.0453
ENAUSDT,2025-01-09 07:00:00,2025-01-10 02:00:00,1.0546,0.9261,1.1765,1.054142739950778,312.3250013151157,3.5,momentum,TREND,38.1647
ENAUSDT,2025-01-09 08:00:00,2025-01-10 02:00:00,0.9368,0.9261,1.1765,0.2152917505030164,26.00682890328185,3.5,momentum,TREND,38.1647
TAOUSDT,2025-01-09 13:30:00,2025-01-09 15:00:00,442.31,461.32,539.8,-0.1949943583957329,-115.54718528010952,4.5,zone,TREND,32.0418
TAOUSDT,2025-01-09 17:30:00,2025-01-10 02:00:00,452.11,433.22,539.8,0.21541794959516478,63.70030911300276,3.5,momentum,TREND,33.5894
1000PEPEUSDT,2025-01-10 16:00:00,2025-01-10 17:00:00,0.02,0.01786,0.0207,3.05714285714286,6.371118776703649,3.5,zone,TREND,35.0111
AXLUSDT,2025-01-10 16:00:00,2025-01-10 17:00:00,0.6375,0.6115,0.6542,1.5568862275449005,77.40611597864222,3.5,zone,TREND,30.6387
HYPEUSDT,2025-01-10 16:30:00,2025-01-11 12:00:00,20.415,20.626,22.299,-0.11199575371550002,-33.34290885083644,3.5,zone,TREND,32.162
BCHUSDT,2025-01-12 12:00:00,2025-01-12 13:00:00,485.7,475.6,475.6,-1.0,-297.96800231660905,3.0,momentum,TREND,33.2018
BCHUSDT,2025-01-12 13:00:00,2025-01-12 14:00:00,482.7,475.6,475.6,-1.0,-296.478162305026,3.0,momentum,TREND,36.9299
ADAUSDT,2025-01-13 06:00:00,2025-01-13 14:00:00,1.0085,0.922,1.1517,0.6040502793296083,178.1922781717025,3.5,momentum,TREND,35.2212
VIRTUALUSDT,2025-01-13 07:30:00,2025-01-13 15:00:00,2.5163,2.5085,2.7666,0.031162604874151168,18.38567333319471,4.0,momentum,TREND,35.2494
NEARUSDT,2025-01-13 08:00:00,2025-01-13 14:00:00,5.41,4.585,5.928,1.5926640926640936,469.82917274544087,3.5,momentum,TREND,34.3807
VIRTUALUSDT,2025-01-13 14:00:00,2025-01-13 15:00:00,2.403,2.5085,2.7666,-1.0,-248.67801751949196,4.0,momentum,TREND,35.2494
PENGUUSDT,2025-01-13 14:45:00,2025-01-13 19:00:00,0.0295,0.02928,0.0342,0.04680851063829741,0.6561189332457844,3.5,momentum,TREND,39.0253
ENAUSDT,2025-01-13 16:00:00,2025-01-13 22:00:00,0.8934,0.8082,0.9367,1.9676674364896058,253.11592330713592,3.5,zone,TREND,39.29
VIRTUALUSDT,2025-01-13 16:30:00,2025-01-13 20:00:00,2.4912,2.5085,2.8047,-0.05518341307815024,-16.394132103890946,3.5,zone,TREND,32.6623
ENAUSDT,2025-01-13 19:00:00,2025-01-13 22:00:00,0.7595,0.8164,0.9367,-1.0,-169.0410332884514,3.5,zone,TREND,39.29
ENAUSDT,2025-01-13 20:00:00,2025-01-13 22:00:00,0.7994,0.8164,0.9367,-1.0,-50.5043508946164,3.5,zone,TREND,39.29
FARTCOINUSDT,2025-01-15 19:30:00,2025-01-16 07:00:00,1.2141,1.2171,0.956,0.01162340178225538,6.908335830846962,4.0,momentum,TREND,34.5506
SUIUSDT,2025-01-16 05:00:00,2025-01-16 12:00:00,4.6605,4.7357,4.8598,-0.3773206221776202,-112.12971997090044,3.5,zone,TREND,31.2015
XRPUSDT,2025-01-17 00:15:00,2025-01-17 01:00:00,3.2649,3.3037,2.2999,0.04020725388601054,11.927380250948664,3.5,zone,TREND,37.8973
FARTCOINUSDT,2025-01-17 02:45:00,2025-01-17 11:00:00,1.4706,1.3864,1.203,-0.3146487294469353,-93.35851506530456,3.0,momentum,TREND,34.5794
TAOUSDT,2025-01-17 14:30:00,2025-01-18 02:00:00,483.75,481.96,402.59,-0.02205519960571735,-6.5336393240667165,3.5,momentum,TREND,33.8424
PENGUUSDT,2025-01-18 06:45:00,2025-01-18 20:00:00,0.0287,0.02763,0.0335,0.22291666666666687,3.1694218428611736,4.0,zone,TREND,30.855
OPUSDT,2025-01-18 07:00:00,2025-01-18 08:00:00,1.6186,1.8274,1.8274,-1.0,-592.4152977310596,4.5,momentum,TREND,36.848
WIFUSDT,2025-01-18 15:15:00,2025-01-18 20:00:00,1.8222,1.7627000000000002,1.7627000000000002,-1.0,-174.48111556424,3.0,zone,RANGE,21.9318
DOTUSDT,2025-01-19 04:30:00,2025-01-19 13:00:00,6.942,6.617,7.079000000000001,2.372262773722621,950.2642952018704,4.0,momentum,TREND,39.0493
DOTUSDT,2025-01-19 07:00:00,2025-01-19 13:00:00,6.794,6.617,7.079000000000001,0.68871595330739,517.5285546176325,4.0,momentum,TREND,39.0493
DOTUSDT,2025-01-19 08:00:00,2025-01-19 13:00:00,6.602,6.617,7.079000000000001,-0.04411764705882261,-43.85835208623921,4.0,momentum,TREND,39.0493
AXSUSDT,2025-01-21 00:00:00,2025-01-21 07:00:00,6.0982,5.799,6.316,1.3737373737373761,411.44627626245546,3.5,zone,TREND,39.9123
AXSUSDT,2025-01-21 01:00:00,2025-01-21 07:00:00,5.828,5.799,6.316,0.15183246073298398,39.87948533292506,3.5,zone,TREND,39.9123
PENGUUSDT,2025-01-21 04:45:00,2025-01-21 16:00:00,0.0236,0.0228,0.0253,0.4705882352941168,2.3960694911754676,3.0,momentum,TREND,31.3735
ARCUSDT,2025-01-21 18:30:00,2025-01-22 12:00:00,0.5875,0.57553,0.3814,-0.05807860262008751,-36.12274227761841,5.0,momentum,TREND,33.8213
SOLUSDT,2025-01-24 00:00:00,2025-01-24 01:00:00,243.0,248.91,217.25,0.229514563106796,138.4416613343831,4.0,momentum,TREND,36.039
AXSUSDT,2025-01-24 21:00:00,2025-01-25 11:00:00,6.126,5.698,6.488,1.1823204419889497,714.8046684154385,4.0,zone,TREND,37.3516
AXSUSDT,2025-01-24 22:00:00,2025-01-25 13:00:00,5.717,5.737,6.488,-0.06734006734006875,-33.40208730913342,4.0,zone,TREND,37.3516
TAOUSDT,2025-01-25 00:30:00,2025-01-25 05:00:00,366.06,372.68,415.94,-0.132718524458701,-40.11933546065453,3.5,momentum,TREND,38.2259
PENGUUSDT,2025-01-26 01:30:00,2025-01-26 04:00:00,0.0235,0.02399,0.02399,-1.0,-1.4969270012418088,3.0,zone,RANGE,20.0336
APTUSDT,2025-01-27 00:00:00,2025-01-27 07:00:00,8.532,7.146999999999995,8.6705,10.0,4231.006331111101,4.0,momentum,TREND,32.3285
APTUSDT,2025-01-27 01:00:00,2025-01-27 14:00:00,7.438,7.423999999999996,8.6705,0.03486924034870203,42.76829504373373,4.0,momentum,TREND,32.3285
1000PEPEUSDT,2025-01-27 01:00:00,2025-01-27 11:00:00,0.0144,0.012519,0.0156,1.5674999999999997,5.746225926945811,3.0,momentum,TREND,35.8913
SUIUSDT,2025-01-27 01:00:00,2025-01-27 04:00:00,4.2386,3.8012,4.4264,2.3290734824281114,1336.2037322945762,5.0,zone,TREND,36.4063
1000PEPEUSDT,2025-01-27 07:00:00,2025-01-27 21:00:00,0.012618,0.01321,0.0156,-1.0,-1.808487904705962,3.0,momentum,TREND,35.8913
TAOUSDT,2025-01-28 03:15:00,2025-01-28 06:00:00,443.54,447.4,402.9,0.09498031496062875,31.681387120611593,3.5,zone,TREND,34.3212
DOGEUSDT,2025-01-28 16:00:00,2025-01-29 02:00:00,0.3534,0.32691,0.3755,1.1986425339366518,88.40131784617513,3.5,zone,TREND,30.6234
1000PEPEUSDT,2025-01-28 17:00:00,2025-01-29 00:00:00,0.0152,0.011799999999999991,0.0154,17.0,11.346337511400382,4.0,momentum,TREND,30.784
